Tweet ID,Country,Date,Tweet,Definitely English,Ambiguous,Definitely Not English,Code-Switched,Ambiguous due to Named Entities,Automatically Generated Tweets,TemizTweet
664798618566701056,TR,2015-11-12,Vuruldum çemberuneda çemberun oyasina. Acaba girermiyum yarumun… https://t.co/T24Rq2yxR6,0,0,1,0,0,0,vuruldum çemberuneda çemberun oyasina acaba girermiyum yarumun
665117125808414720,TR,2015-11-13,"Düşünüyorum da şimdi mazlumu oynayan F tipinin ülkeye verdiği zarar inanılmayacak büyük ölçüdedir. Ergenekonuyla, sınav hırsızlıklarıyla...",0,0,1,0,0,0,düşünüyorum da şimdi mazlumu oynayan f tipinin ülkeye verdiği zarar inanılmayacak büyük ölçüdedir ergenekonuyla sınav hırsızlıklarıyla
665202676918022146,TR,2015-11-13,"Saçlarımın yine yüzümü örttüğü bir resim 😒 @ İzmır/Alsancak,Konak https://t.co/MkB2Rsk4Zf",0,0,1,0,0,0,saçlarımın yine yüzümü örttüğü bir resim izmıralsancakkonak
665872381404164096,TR,2015-11-15,I'm at Ekim Sanat Atölyesi in Bursa https://t.co/X90wboHpZf,1,0,0,0,0,1,im at ekim sanat atölyesi in bursa
666198266455924736,TR,2015-11-16,"... (@ İktisadi ve İdari Bilimler Fakültesi - @uludag_iibf in Bursa, Türkiye) https://t.co/6YzesCiF2K",0,1,0,0,0,0,iktisadi ve idari bilimler fakültesi in bursa türkiye
666590135790604288,TR,2015-11-17,🕌🇹🇷😍 #Istanbul 😍🇹🇷🕌 @ Blue Mosque Sultanahmet Camii Istanbul https://t.co/U7Y5pC5QZw,0,1,0,0,0,0,blue mosque sultanahmet camii istanbul
666867899534073856,TR,2015-11-18,"Ohh hava Miss (@ Başakşehir 1. Etap in İstanbul, Türkiye) https://t.co/70j8GIi4dK",0,0,1,0,0,0,ohh hava miss başakşehir etap in istanbul türkiye
667083340038713344,TR,2015-11-18,"I'm at Traffic Cafe &amp; Pub in İstanbul, Türkiye https://t.co/7s09QkHpRn",1,0,0,0,0,1,im at traffic cafe amp pub in istanbul türkiye
667346305958723584,TR,2015-11-19,.@erengscan (@ Muğla Üniversitesi Sağlık Bilimleri Fakültesi in Muğla) https://t.co/r48DJGauF4,0,1,0,0,0,0,muğla üniversitesi sağlık bilimleri fakültesi in muğla
668175599614214145,TR,2015-11-21,".@ebru_vt Kerem Remzi efe (at @LiyaCafe &amp; Restaurant in Sakarya, Türkiye) https://t.co/Jrsrl9Uk6j",0,1,0,0,0,0,kerem remzi efe at amp restaurant in sakarya türkiye
668677607395840000,TR,2015-11-23,"#nowplaying \KC &amp; The Sunshine Band - Give It Up\"" on https://t.co/lyVXgaY742""",1,0,0,0,0,1,kc amp the sunshine band give it up on
668771794799718403,TR,2015-11-23,I'm at Lavazza Best Coffee Shop in Istanbul w/ @danielmecaa https://t.co/SaNSQNMRG3,1,0,0,0,0,1,im at lavazza best coffee shop in istanbul w
668794045737627648,TR,2015-11-23,I'm at KITA-LOGISTICS https://t.co/6lQ0NosglE,1,0,0,0,0,1,im at kitalogistics
669471698329182208,TR,2015-11-25,I'm at Aliağa Anadolu Lisesi https://t.co/5ktGQx1aDC,1,0,0,0,0,1,im at aliağa anadolu lisesi
669522726235844608,TR,2015-11-25,I'm at Karacabey Teknik Ve Endustri Meslek Lisesi https://t.co/j7fJdgGh8c,1,0,0,0,0,1,im at karacabey teknik ve endustri meslek lisesi
669535883784273920,TR,2015-11-25,I'm at Müze De Café in Eskişehir https://t.co/ow5ZtLuXlw,1,0,0,0,0,1,im at müze de café in eskişehir
669848627972579329,TR,2015-11-26,"Burger King (@ Metroport in İstanbul, Türkiye) https://t.co/EiMMShi82Z",0,1,0,0,1,0,burger king metroport in istanbul türkiye
669854239657730048,TR,2015-11-26,"Baksiyle kahve kurabiyeye devam :)) ☕️🍪 (@ Böcek Cafe - @bocekcafe in istanbul, İstanbul) https://t.co/F1x4hojmAj",0,0,1,0,0,0,baksiyle kahve kurabiyeye devam böcek cafe in istanbul istanbul
670342649711353856,TR,2015-11-27,"Erkek kadına tokat atarsa erkek suçludur, kadın erkeğe tokat atarsa yine erkek suçludur. - Bukowski",0,0,1,0,0,0,erkek kadına tokat atarsa erkek suçludur kadın erkeğe tokat atarsa yine erkek suçludur bukowski
670592739084496896,TR,2015-11-28,"I'm at FERMAN HALK OYUNLARI DERNEĞİ in Balıkesir, Merkez https://t.co/Ji7hjf7Qxg",1,0,0,0,0,1,im at ferman halk oyunlari derneği in balıkesir merkez
670619280849944580,TR,2015-11-28,Just posted a photo @ Üsküdar Sahil https://t.co/naxuQsqMdR,1,0,0,0,0,1,just posted a photo üsküdar sahil
671614727731195904,TR,2015-12-01,Hayırlı işler (@ Temizel Yapı İnş. Plajyolu in İzmit) https://t.co/c5Ht6Fbt2g,0,0,1,0,0,0,hayırlı işler temizel yapı inş plajyolu in izmit
671719060707627008,TR,2015-12-01,"Ebru (at @StarbucksTr in İstanbul, Türkiye) https://t.co/58wNcMQeUW",0,0,1,0,0,0,ebru at in istanbul türkiye
672031398178459648,TR,2015-12-02,"Bye bye love, bye bye happinies (@ Mabolla Performance Club in Muğla, Türkiye w/ @sultanonurhan) https://t.co/FSWGZyrUdD",1,0,0,0,0,0,bye bye love bye bye happinies mabolla performance club in muğla türkiye w
672473586968494080,TR,2015-12-03,"Çocukluğumun sokakları anılarla dolu, benimle beraber onlar bir ömür boyu😇 (@ İstiklal Caddesi in Denizli, Türkiye) https://t.co/65BDbNoLsU",0,0,1,0,0,0,çocukluğumun sokakları anılarla dolu benimle beraber onlar bir ömür boyu istiklal caddesi in denizli türkiye
672792832105672705,TR,2015-12-04,"(:) (@ Çerkezköy Otogar in Çerkezköy, Tekirdağ) https://t.co/1vDZp4ejSq",0,1,0,0,0,0,çerkezköy otogar in çerkezköy tekirdağ
672848926744121345,TR,2015-12-04,Bu Türk dizisiyse diğerleri ne abi?\n#Vatanİçin,0,0,1,0,0,0,bu türk dizisiyse diğerleri ne abinçin
673060466554494977,TR,2015-12-05,Mac günü (@ Sivas Fuar Alanı Spor Park in Sivas) https://t.co/YiE2Q81tX8 https://t.co/sKnKEBNzPC,0,0,1,0,0,0,mac günü sivas fuar alanı spor park in sivas
674232392740184064,TR,2015-12-08,"I'm at Fulya, Beşiktaş https://t.co/NNwYjCeVEo",1,0,0,0,0,1,im at fulya beşiktaş
674635540902359042,TR,2015-12-09,I'm at Torbalı Garaj in Izmir w/ @sariisiiinim https://t.co/2hbI9sUw1H,1,0,0,0,0,1,im at torbalı garaj in izmir w
675032502432608257,TR,2015-12-10,"I'm at AKM cafee in Sakarya, Türkiye w/ @gzmdgn26 https://t.co/wQMWh9JZpz",1,0,0,0,0,1,im at akm cafee in sakarya türkiye w
675441329636171776,TR,2015-12-11,Biliyorda aga 😎\n#photooftheday @ Dedikodu Cafe https://t.co/zaEDth47z5,0,0,1,0,0,0,biliyorda aga n dedikodu cafe
677289390079655936,TR,2015-12-17,I'm at Elazıg Yolu https://t.co/50QuuHhbdV,1,0,0,0,0,1,im at elazıg yolu
677813959261626368,TR,2015-12-18,Metin beyle selfie keyfi😃😇 @ Atlas İş Merkezi https://t.co/yyaiLLRf5s,0,1,0,1,0,0,metin beyle selfie keyfi atlas iş merkezi
678302008269500416,TR,2015-12-19,"I'm at Vadi Restaurant in İstanbul, Bahçeşehir w/ @recepbalk02 @nevzatyorganci https://t.co/Zi7E9hvRMk",1,0,0,0,0,1,im at vadi restaurant in istanbul bahçeşehir w
679057243254497280,TR,2015-12-21,استكانه الشاي في هذه الأجواء ما تنوصف مع صوت الشلال و تقعد رذاذ الشلال يصب عليك متعه ما تنوصف… https://t.co/WV7X0IuAS2,0,0,1,0,0,0,استكانه الشاي في هذه الأجواء ما تنوصف مع صوت الشلال و تقعد رذاذ الشلال يصب عليك متعه ما تنوصف
679257009439526912,TR,2015-12-22,".@yagmurseymasayn (@ İktisadi ve İdari Bilimler Fakültesi - @uludag_iibf in Bursa, Türkiye) https://t.co/INqkBTWwqY",0,1,0,0,0,0,iktisadi ve idari bilimler fakültesi in bursa türkiye
679390065483784193,TR,2015-12-22,I'm at Cinema Pink in Isparta w/ @haruntutak https://t.co/92Vh837cnk,1,0,0,0,0,1,im at cinema pink in isparta w
679608727071244291,TR,2015-12-23,I'm at Tunca Cafe in Edirne https://t.co/W51TgvA4Ad,1,0,0,0,0,1,im at tunca cafe in edirne
680064291429552128,TR,2015-12-24,"I'm at @MarmaraForum in Istanbul, Türkiye https://t.co/0ZXxxwGUk6",1,0,0,0,0,1,im at in istanbul türkiye
680449324472496128,TR,2015-12-25,"with my carmine 🎀 (@ Taurus - @ankarataurus in Çankaya, Ankara) https://t.co/LYER9bpz6k",1,0,0,0,0,0,with my carmine taurus in çankaya ankara
680720137813622785,TR,2015-12-26,Just posted a photo @ Ege Üniversitesi İletişim Fakültesi https://t.co/WxFIUietJy,1,0,0,0,0,1,just posted a photo ege üniversitesi iletişim fakültesi
680898886576267264,TR,2015-12-26,I'm at Bis Dine &amp; Live - @bisdineandlive in Ankara https://t.co/p6LxvTyN0T,1,0,0,0,0,1,im at bis dine amp live in ankara
681093250724302848,TR,2015-12-27,#mandala @ Kandilli Vanikoy https://t.co/pSJ5s8JjCe,0,1,0,0,1,0,kandilli vanikoy
681177476303851520,TR,2015-12-27,Nöbetten Önce 😉😏 (@ Brothers Bornova in izmir) https://t.co/0wtDmijbz7,0,0,1,0,0,0,nöbetten önce brothers bornova in izmir
681825609471930368,TR,2015-12-29,"Bitmeyen okul yapmislar 👎🏻 (@ Düzce Meslek Yüksek Okulu in Düzce, Türkiye) https://t.co/ePlsk43YqV",0,0,1,0,0,0,bitmeyen okul yapmislar düzce meslek yüksek okulu in düzce türkiye
683042146769874944,TR,2016-01-01,"Umut bitti, limanı değil gezegeni verin ateşe... (@ Kocadağ Home) https://t.co/KeDSfPMfLL",0,0,1,0,0,0,umut bitti limanı değil gezegeni verin ateşe kocadağ home
683078968271044608,TR,2016-01-01,I'm at @FerideBar in İstanbul w/ @ozkaly @yusufun_twiti https://t.co/eFuaL5fzR5,1,0,0,0,0,1,im at in istanbul w
684042282736160768,TR,2016-01-04,I'm at Bayramefendi Osmanlı Kahvecisi - @osmanlikahve in Tekirdağ w/ @sedffknr @yunusemredzenli @by_assabi https://t.co/qZwVPIOll0,1,0,0,0,0,1,im at bayramefendi osmanlı kahvecisi in tekirdağ w
685050475956285440,TR,2016-01-07,#finaller #kar #soğuk  #fü #fukampus ❄️❄️ @ Firat Universitesi Rektorluk Kampüsü https://t.co/ixJgoq2Uus,0,0,1,0,0,0,firat universitesi rektorluk kampüsü
685062890831884288,TR,2016-01-07,.@mavilibaayan (@ İletişim Fakültesi) https://t.co/RKAHuLIjfg,0,1,0,0,0,0,iletişim fakültesi
685130075080097792,TR,2016-01-07,Valla DÜNYANIN EN GÜZEL ŞEHRI 😎 (@ Ankara) https://t.co/2gAO0HrC8O,0,0,1,0,0,0,valla dünyanin en güzel şehri ankara
685527493923606529,TR,2016-01-08,"Bir tatlı huzur almaya geldik Kartalkaya'ya, bittabiki Golden Key'e!!!! Romantizm diz boyu...… https://t.co/LVHGrQoAA5",0,0,1,0,0,0,bir tatlı huzur almaya geldik kartalkayaya bittabiki golden keye romantizm diz boyu
686567970584264705,TR,2016-01-11,"Çok özlediysek demek 🙈😍 Konya ✈😀 (@ Sabiha Gökçen International Airport (SAW) in Pendik, Istanbul) https://t.co/YplMeY9i4L",0,0,1,0,0,0,çok özlediysek demek konya sabiha gökçen international airport saw in pendik istanbul
687733991345098753,TR,2016-01-14,I'm at Ayaz home https://t.co/HoPOCxWNz3,1,0,0,0,0,1,im at ayaz home
687882255742693376,TR,2016-01-15,"I'm at Mercedes-Benz Mengerler in Samsun, Tekkekoy https://t.co/KcoNcNwY4v",1,0,0,0,0,1,im at mercedesbenz mengerler in samsun tekkekoy
687909967865708544,TR,2016-01-15,"I'm at Sarıyer Sahili in İstanbul, Türkiye https://t.co/DBNPxB46JM",1,0,0,0,0,1,im at sarıyer sahili in istanbul türkiye
689126391527419904,TR,2016-01-18,"Kahpe olan bizans değilmiş ✌ (@ Cinens Sinemaları in Manisa, Türkiye w/ @burakbahar @dilaayciftci) https://t.co/z0lMnWhuyG",0,0,1,0,0,0,kahpe olan bizans değilmiş cinens sinemaları in manisa türkiye w
689318817781141504,TR,2016-01-19,"I'm at S&amp;S Home 😎✌ in Trabzon, Kalkınma https://t.co/nYj3nhg7Sb",1,0,0,0,0,1,im at samps home in trabzon kalkınma
689333623623913473,TR,2016-01-19,günaydın🐣 @ Alsancak Kordon https://t.co/Y1W4fodoW7,0,0,1,0,0,0,günaydın alsancak kordon
689911703509864448,TR,2016-01-20,"✈✈ (@ Ankara Esenboğa Havalimanı (ESB) - @tavairports in Çubuk, Ankara) https://t.co/YbGNIMIEPt",0,1,0,0,0,0,ankara esenboğa havalimanı esb in çubuk ankara
690273835577401345,TR,2016-01-21,Kahve keyfi ☺😉 (@ 💞Ekrem&amp;Begüm Home💞) https://t.co/vPN85AQNoo https://t.co/ruBucoq6e4,0,1,0,0,1,0,kahve keyfi ekremampbegüm home
691631946812776449,TR,2016-01-25,I'm at Soulmate Coffee &amp; Bakery - @soulmatetr in Afyon w/ @sembikk @zeynepozdogannn https://t.co/cXVFJzPJGU,1,0,0,0,0,1,im at soulmate coffee amp bakery in afyon w
693903150030442501,TR,2016-01-31,"I'm at Mado in Üsküdar, Türkiye https://t.co/n0fcDY63lk",1,0,0,0,0,1,im at mado in üsküdar türkiye
694284797905084416,TR,2016-02-01,Hikâyenin sonunda hepimiz göte geliyoruz.,0,0,1,0,0,0,hikâyenin sonunda hepimiz göte geliyoruz
694479367511097344,TR,2016-02-02,"I'm at Yeniköy in Sarıyer, Istanbul w/ @miracsatirr @nursemenakdag https://t.co/qcrWQKKzgc",1,0,0,0,0,1,im at yeniköy in sarıyer istanbul w
694854183237861376,TR,2016-02-03,I'm at @StarbucksTr in İstanbul w/ @xildeniz https://t.co/0CZ1Awj3Ea,1,0,0,0,0,1,im at in istanbul w
694870402795966464,TR,2016-02-03,"I'm at D-Marin Göcek Marina in Muğla, Türkiye https://t.co/JiHtkE6mZ9",1,0,0,0,0,1,im at dmarin göcek marina in muğla türkiye
695288943714156544,TR,2016-02-04,Neden birgun 24 saat neden 30 saat degil ki ? ne guzel rahat rahat uyurduk,0,0,1,0,0,0,neden birgun saat neden saat degil ki ne guzel rahat rahat uyurduk
695297894346309632,TR,2016-02-04,I'm at Bab-ı Vefa - @exclusiveact in Erzurum https://t.co/AqmWHGPj4h,1,0,0,0,0,1,im at babı vefa in erzurum
695324348140412928,TR,2016-02-04,"Dedemin fişi (at @Cinemaximum in Ankara, Türkiye) https://t.co/d2rlPVpnIJ",0,0,1,0,0,0,dedemin fişi at in ankara türkiye
695844420709720064,TR,2016-02-06,"Yolculuk zamanı 😊😊 (@ Beşikdüzü Otogarı in Beşikdüzü, Trabzon) https://t.co/xuSm3JNjcV",0,0,1,0,0,0,yolculuk zamanı beşikdüzü otogarı in beşikdüzü trabzon
695926553604009984,TR,2016-02-06,#Nostaljik @ Erzincan Dört Yol https://t.co/zgjRu9LAuC,0,0,1,0,0,0,erzincan dört yol
698917557651271680,TR,2016-02-14,"Carousel'dayım Bakırköy, Istanbul'da https://t.co/16xQCUg8Tb",0,0,1,0,0,0,carouseldayım bakırköy istanbulda
699169740535808000,TR,2016-02-15,Bezmialem Vakıf Üniversitesi'dayım Istanbul'da https://t.co/vDiN9qEdNI,0,0,1,0,0,0,bezmialem vakıf üniversitesidayım istanbulda
699970529311203328,TR,2016-02-17,"I'm at Fomara Meydanı in Osmangazi, Türkiye https://t.co/lqREPduci6",1,0,0,0,0,1,im at fomara meydanı in osmangazi türkiye
700223395603079168,TR,2016-02-18,"I'm at Ege Üniversitesi - @universiteege in İzmir, Türkiye https://t.co/Alixf2mKRa",1,0,0,0,0,1,im at ege üniversitesi in izmir türkiye
700670923796574208,TR,2016-02-19,Cuma Eğlencesi MAÇKA FRAME'DE 🎉🎉 \nDetayli bilgi ve rezervasyon için ulaşabilirsiniz. https://t.co/9bWqjUZDxo https://t.co/lDDS9buerW,0,0,1,0,0,0,cuma eğlencesi maçka framede ndetayli bilgi ve rezervasyon için ulaşabilirsiniz
701129734424555520,TR,2016-02-20,#iyigeceler #goodnight #bu #macerada #son #gece #tatil #biter #hattuşa #instamood #instalike… https://t.co/x8XtCOCcaF,0,1,0,1,0,0,
702443424088244224,TR,2016-02-24,"I'm at İzmir Adnan Menderes Airport (ADB) - @tavairports in Gaziemir, Türkiye https://t.co/60XaIFNsBY",1,0,0,0,0,1,im at izmir adnan menderes airport adb in gaziemir türkiye
704707752745181185,TR,2016-03-01,I'm at Sarıhan's Home https://t.co/hggPZ9RHdb,1,0,0,0,0,1,im at sarıhans home
705122334169030661,TR,2016-03-02,Senin gibi dünyalar tatlısı bir kızım olduğu için hergün Allaha… https://t.co/fMzHmh9M9X,0,0,1,0,0,0,senin gibi dünyalar tatlısı bir kızım olduğu için hergün allaha
705124330926161921,TR,2016-03-02,I'm at FENERBAHÇE sen çok yaşa https://t.co/AKYkMgT0bj,1,0,0,0,0,1,im at fenerbahçe sen çok yaşa
706963608694030337,TR,2016-03-07,#okulda #cansıkıntısı #kırmızı #hacerciğim #kardeş #tbt @hacerkalafat @ Mugla Sitki Kocman… https://t.co/avEdiyDWK6,0,0,1,0,0,0,mugla sitki kocman
707125110138867712,TR,2016-03-08,I'm at Starbucks Özlüce https://t.co/M7F4PkTyyf,1,0,0,0,0,1,im at starbucks özlüce
707845578651205632,TR,2016-03-10,"I'm at Bestekar Sokak in Ankara, Türkiye https://t.co/zQoBW5pCM0",1,0,0,0,0,1,im at bestekar sokak in ankara türkiye
708338363250692096,TR,2016-03-11,"I'm at Yalova in Yalova, Türkiye https://t.co/fY8kDhjdk0 https://t.co/y4ZZce43W9",1,0,0,0,0,1,im at yalova in yalova türkiye
708374467479781376,TR,2016-03-11,"I'm at Okmeydanı in İstanbul/TÜRKİYE, Türkiye https://t.co/Lt1Qd5vMiZ",1,0,0,0,0,1,im at okmeydanı in istanbultürkiye türkiye
708580986741788672,TR,2016-03-12,"I'm at Nehir Evi Rafting in Düzce, Cumayeri https://t.co/6ouELDPs6I",1,0,0,0,0,1,im at nehir evi rafting in düzce cumayeri
709342768737492992,TR,2016-03-14,I'm at Maltepe Üniversitesi Hemşirelik Yüksek Okulu in İstanbul https://t.co/DCOZ6L0r2o,1,0,0,0,0,1,im at maltepe üniversitesi hemşirelik yüksek okulu in istanbul
710426853970817025,TR,2016-03-17,😙😙 @ Fsm Hastanesi https://t.co/D895DgF5Uw,0,1,0,0,0,0,fsm hastanesi
713310207112138754,TR,2016-03-25,Just posted a photo @ Onur Optik https://t.co/41oSexwuNe,1,0,0,0,0,0,just posted a photo onur optik
713993429995429888,TR,2016-03-27,"I'm at Beşiktaş Kahvaltıcısı in Beşiktaş, Istanbul w/ @cercokun @eneskalkaan https://t.co/tdnS43x2Hr",1,0,0,0,0,1,im at beşiktaş kahvaltıcısı in beşiktaş istanbul w
714018767689424897,TR,2016-03-27,"I'm at Soğanlı Botanik Parkı in Osmangazi, Türkiye https://t.co/zksr6poTUR",1,0,0,0,0,1,im at soğanlı botanik parkı in osmangazi türkiye
715195383232774145,TR,2016-03-30,Esen yokken fırsatı degerlendirelim dedik 😂😂😂 (@ Baş Homes) https://t.co/J6cyIF2vGy,0,0,1,0,0,0,esen yokken fırsatı degerlendirelim dedik baş homes
715490326505336832,TR,2016-03-31,😂😂😂😂 @ Ajans Fotoğrafhane https://t.co/ctX1t5Quhc,0,1,0,0,0,0,ajans fotoğrafhane
716908072799703040,TR,2016-04-04,"I'm at Ziraat Bankası in Torbalı, İzmir https://t.co/jJRm5YT7Ba",1,0,0,0,0,1,im at ziraat bankası in torbalı izmir
716922698425896960,TR,2016-04-04,"Sen tükenme beni bitir 😱😂 (at @Garanti Bankası in İstanbul, TAKSİM) https://t.co/tMIucCGtP6",0,0,1,0,0,0,sen tükenme beni bitir at bankası in istanbul taksim
717385115945603073,TR,2016-04-05,I'm at @StarbucksTr in Afyon https://t.co/vXr3YYC6Wv,1,0,0,0,0,1,im at in afyon
718106167357095937,TR,2016-04-07,"I'm at Dekovil in Tepebaşı, Eskişehir w/ @asenaa_i https://t.co/dQALOhvSwz",1,0,0,0,0,1,im at dekovil in tepebaşı eskişehir w
719341549017042946,TR,2016-04-11,I'm at Metro Turizm Çarşamba Dinlenme Tesisleri in Samsun w/ @hasrettgenc https://t.co/KYh889pf7X,1,0,0,0,0,1,im at metro turizm çarşamba dinlenme tesisleri in samsun w
719520910089302018,TR,2016-04-11,"I'm at Beşiktaş Çarşı in Beşiktaş, Türkiye w/ @gamzeyiildiiz https://t.co/bJS6h8OGNt",1,0,0,0,0,1,im at beşiktaş çarşı in beşiktaş türkiye w
719903116326477824,TR,2016-04-12,👍👌 (@ Kral Faruk in Kayseri) https://t.co/iDW6hBlBwc,0,1,0,0,0,0,kral faruk in kayseri
720253554552922112,TR,2016-04-13,I'm at West Cafe in Izmir https://t.co/vzpc4A2K31,1,0,0,0,0,1,im at west cafe in izmir
720906024425799680,TR,2016-04-15,I'm at Yedirenk Film Yapım ve Prodüksiyon https://t.co/E0iR58vx3J,1,0,0,0,0,1,im at yedirenk film yapım ve prodüksiyon
721699314280591360,TR,2016-04-17,"I'm at Kadıköy - @kadikoybelediye in Kadıköy, Istanbul https://t.co/wTIbF9cJIw",1,0,0,0,0,1,im at kadıköy in kadıköy istanbul
721922812055838720,TR,2016-04-18,I'm at İncirliova Spor lisesi w/ @melekkotelioglu @ebrusenn97 @karadaglihatice https://t.co/CUo3R2yIQS,1,0,0,0,0,1,im at incirliova spor lisesi w
722477038720983040,TR,2016-04-19,"I'm at Edward's Coffee in Trabzon, Türkiye w/ @esmrldaa https://t.co/tawuQ81TuW",1,0,0,0,0,1,im at edwards coffee in trabzon türkiye w
722740428412424192,TR,2016-04-20,🌞🌻🌼 @ Sakarya Üniversitesi Güzel Sanatlar Fakültesi https://t.co/CIMSZaEJ2Y,0,1,0,0,0,0,sakarya üniversitesi güzel sanatlar fakültesi
722892891685687297,TR,2016-04-20,Kalbi facalii yeaaaah dememle kopek efkarlandi hdjdjjskssl @umtaltndg @ Kusadasi Sahilinde https://t.co/B3Qgh2xkuz,0,0,1,0,0,0,kalbi facalii yeaaaah dememle kopek efkarlandi hdjdjjskssl kusadasi sahilinde
723069803221647360,TR,2016-04-21,I'm at Adnan Menderes Bulvarı in Aydın w/ @efe_buglem0955 @yeliizkosee https://t.co/gzKkfZMaMN,1,0,0,0,0,1,im at adnan menderes bulvarı in aydın w
723581180885536769,TR,2016-04-22,Kaptan olarak çıktığım son maçımda 2015-2016 sezonunun sonuna geldik… https://t.co/R5ACQJFm7j,0,0,1,0,0,0,kaptan olarak çıktığım son maçımda sezonunun sonuna geldik
724291356395462657,TR,2016-04-24,"I'm at Dilek Pasta &amp; Cafe in Tuzla, Istanbul https://t.co/A1O1bvl7fh",1,0,0,0,0,1,im at dilek pasta amp cafe in tuzla istanbul
724582084505939969,TR,2016-04-25,"I'm at Ulu İnandım Şirketler Grubu in Bursa, Osmangazi https://t.co/c4NZPsGUq5",1,0,0,0,0,1,im at ulu inandım şirketler grubu in bursa osmangazi
724940940859858944,TR,2016-04-26,Alışveriş arası kahve molası (@ Latte Fotoğraf Kafe in Sivas) https://t.co/cUTJGdZCQJ,0,0,1,0,0,0,alışveriş arası kahve molası latte fotoğraf kafe in sivas
725310383632859136,TR,2016-04-27,Sağ koruma sol koruma tamam da arka korumada varmış 😃 zaman kotu kolla g*tu… https://t.co/nZDlPApUFX,0,0,1,0,0,0,sağ koruma sol koruma tamam da arka korumada varmış zaman kotu kolla gtu
725380076213252096,TR,2016-04-27,Çay keyfi (at @Mado in Eskişehir) https://t.co/LmRYlBiQIW,0,0,1,0,0,0,çay keyfi at in eskişehir
725694061668081664,TR,2016-04-28,"I'm at Aydınlı in Tuzla, Istanbul w/ @denizclgn https://t.co/dmFEYxo6xA",1,0,0,0,0,1,im at aydınlı in tuzla istanbul w
726344824811446276,TR,2016-04-30,Sassari macindaki inanilmaz performansimla tarihi eurocup zaferinin mimarlarindan biriyim :) @… https://t.co/8qArFWSh24,0,0,1,0,0,0,sassari macindaki inanilmaz performansimla tarihi eurocup zaferinin mimarlarindan biriyim
726364042877657088,TR,2016-04-30,"I'm at @McDonaldsTr in Marmaris, Muğla w/ @ulasyldz23 @sinankirkann https://t.co/zF4TezfktP",1,0,0,0,0,1,im at in marmaris muğla w
727154145107562497,TR,2016-05-02,"Hiç iyi gelmez mi deniz havası ❤👫❤👍 @ Gaye 2 Sahil,Didim https://t.co/uiKhPV6flY",0,0,1,0,0,0,hiç iyi gelmez mi deniz havası gaye sahildidim
729172154684682240,TR,2016-05-08,"Özleştik 😛 (@ Florence Nightingale in İstanbul, Türkiye) https://t.co/3ExfxZOrJh",0,0,1,0,0,0,özleştik florence nightingale in istanbul türkiye
729994921810210816,TR,2016-05-10,İzüfest ✌ (@ İzmirspor Cavit Ölçer Tesisleri) https://t.co/ps92lOKSr2,0,0,1,0,0,0,izüfest izmirspor cavit ölçer tesisleri
730506065197072384,TR,2016-05-11,Teyzem okadar yemek yedirdiki nefesi bile yarım alıyorum şuan 😂 (@ ışık malikanesi) https://t.co/AwQdGn8bk8,0,0,1,0,0,0,teyzem okadar yemek yedirdiki nefesi bile yarım alıyorum şuan ışık malikanesi
730847531647811585,TR,2016-05-12,"İnşAllah aci haber gelmez? \@postacomtr: Diyarbakır'da şiddetli patlama https://t.co/i3m2QgFTlK https://t.co/XQ1h2TOnbi\""""",0,0,1,0,0,0,inşallah aci haber gelmez diyarbakırda şiddetli patlama
730858088614510594,TR,2016-05-12,Kurban oldugum Rabbim sıkılmanin vucut hali olarak yaratmis,0,0,1,0,0,0,kurban oldugum rabbim sıkılmanin vucut hali olarak yaratmis
731451012171595776,TR,2016-05-14,"I'm at Özsüt - @ozsutweb in Alaçatı, Izmir w/ @busratosunerr https://t.co/9kOeZ2T3IY",1,0,0,0,0,1,im at özsüt in alaçatı izmir w
732150596908789760,TR,2016-05-16,"I'm at Közde Çay Evi in Alanya, Antalya https://t.co/oB8x4sUDcF",1,0,0,0,0,1,im at közde çay evi in alanya antalya
732659928138194944,TR,2016-05-17,Yastığımın altına anahtar koyuuup uyurum ben bu akşam bu bal kızla♡ (@ NK 🏡 👭 💞 in Trabzon) https://t.co/RX3FDsKqf4,0,0,1,0,0,0,yastığımın altına anahtar koyuuup uyurum ben bu akşam bu bal kızla nk in trabzon
733189949709770752,TR,2016-05-19,I'm at Övgü Terzibaşıoğlu Anadolu Lisesi - @_ovtal_ in İzmir https://t.co/FvTAypLXPe,1,0,0,0,0,1,im at övgü terzibaşıoğlu anadolu lisesi in izmir
733740431163437056,TR,2016-05-20,"I'm at Burger King in Samsun, Türkiye w/ @svgiibrcn https://t.co/9LD9R00Thc",1,0,0,0,0,1,im at burger king in samsun türkiye w
735200212742987776,TR,2016-05-24,🍹🍒🌸👸🏼 @ Tesadüf Fsm https://t.co/VW5aDiz1z2,0,1,0,0,0,0,tesadüf fsm
735732956380069888,TR,2016-05-26,"\DENİZZZZ\"" Merhaba Online Kelime Avini denediniz mi? iOS : https://t.co/v9uTU7DSsF Android: https://t.co/L9ia5LqfBo @ddeenniizzkizi""",0,0,1,0,0,0,denizzzz merhaba online kelime avini denediniz mi ios android
736220087171076096,TR,2016-05-27,"I'm at İstiklal Caddesi - @beyoglubld in Beyoğlu, Istanbul https://t.co/2nUHXelWAB",1,0,0,0,0,1,im at istiklal caddesi in beyoğlu istanbul
